-3595	-440	2979	-669	1489	-31
-2900	392	5303	-579	2188	-263
-2811	646	7371	-472	801	-210
-2488	674	6919	-487	-985	-309
-2032	-142	5370	-380	-1669	-369
-1411	-427	3878	32	-1479	-695
-1032	-392	3015	416	-538	-454
-1026	-536	2919	640	439	-181
-1304	-295	3400	675	977	-401
-1380	193	3913	469	736	-685
-1342	318	3964	360	-102	-919
-1022	307	3210	346	-752	-1098
-710	91	2478	348	-787	-1245
-493	-38	2075	263	-380	-1392
-453	-85	2368	122	125	-1515
-440	70	2961	-9	237	-1554
-430	423	3402	-150	81	-1471
-405	786	3795	-305	-72	-1267
-549	868	4232	-394	-429	-991
-727	616	4453	-359	-983	-931
-548	490	3996	-333	-1297	-1064
-130	687	3684	-4	-636	-653
168	354	4317	441	189	-173
-190	118	5159	701	393	9
-1119	-512	5826	734	19	-322
-2299	-197	5324	790	-513	-726
-2727	184	4269	860	-449	-986
-2602	467	3567	944	-198	-674
-2432	-89	4223	668	202	-715
-2409	-209	4731	318	-118	-456
-1882	-143	4873	197	-277	-425
-1436	650	4814	-11	-530	-462
-1263	1152	4541	-238	-519	-139
-991	1341	4152	-536	-466	329
-561	226	3365	528	750	728
-675	93	3518	476	835	710
-811	34	3721	369	719	578
-801	112	3845	267	589	533
-727	282	3966	152	506	593
-615	431	4054	46	417	768
-497	467	4109	-51	302	935
-472	371	4136	-150	193	990
-503	151	4132	-205	38	876
-545	35	3942	-273	-24	681
-490	60	3874	-315	6	598
-500	167	3918	-340	102	572
-565	190	4031	-339	118	529
-636	49	4285	-316	101	346
-613	-163	4558	-296	86	81
-516	-275	4920	-288	21	-259
-377	18	5190	-256	-227	-406
-427	697	5140	-138	-449	-269
-662	1156	4907	6	-361	66
-968	1149	4677	253	139	349
-1310	683	4971	239	218	378
-1873	170	4817	-138	-297	135
-2238	-366	3828	-300	-761	-183
-2207	-308	2929	-200	-486	-619
-2197	-170	3366	-112	108	-704
-2166	1	4273	-72	221	-479
-1894	166	4676	-39	-29	-79
-1561	440	4731	-151	-289	398
-1550	288	4595	-406	-275	276
-1060	169	4217	-755	-475	-178
-842	59	3712	-1116	-467	-461
-644	-123	3193	-1336	-530	-583
-635	45	2580	-1442	-655	-552
-552	236	2081	-1292	-461	-33
-506	23	1912	-857	52	621
-774	-281	2615	-327	507	862
-927	-406	3304	52	378	846
-710	-460	3647	181	56	742
-416	-459	3831	206	-44	802
-290	-293	4186	141	11	897
-398	-225	4815	54	-191	952
-408	-181	4927	-69	-575	839
-367	-148	4916	-54	-816	878
-206	-732	4771	78	-1047	938
265	-1157	4674	-281	-657	492
-243	-816	4654	-592	-714	336
-1156	31	4047	-512	-936	638
-2471	332	3168	-329	-593	1187
-3371	457	2544	-459	412	1360
-3230	600	4258	-740	1649	1397
-2961	896	6971	-739	591	1374
-2413	40	7091	-772	-998	771
-1695	-1133	5714	-505	-1584	552
-1126	-1967	4270	175	-1563	216
-643	-1779	3112	964	-1001	-203
-385	-1217	2318	1357	-278	-541
-475	-441	2160	1261	488	-906
-581	137	2380	984	544	-952
-513	535	2196	740	235	-929
-499	668	1962	551	-26	-760
-254	408	1678	358	171	-633
-385	172	2091	116	768	-657
-623	201	3280	-106	1059	-533
-801	419	4555	-354	890	-352
-1086	458	5401	-427	298	-272
-601	267	5410	-245	-748	-430
-502	87	5094	-193	-1242	-763
-409	29	4639	-156	-1107	-895
-197	20	4433	142	-626	-706
115	126	4633	678	-191	-316
-289	-23	4866	980	-84	-378
-1070	-225	4917	899	-165	-763
-2381	550	4223	1061	192	-569
-2365	588	3625	1344	475	-214
-2794	82	3708	1179	418	-151
-2673	-473	4485	632	311	-533
-2113	-144	5158	177	144	-233
-1681	411	5059	41	61	-79
-1403	807	5003	-155	-199	-75
-1222	1072	4604	-371	-248	258
-1110	577	4225	-699	-260	494
-860	-104	3721	-970	-475	495
-527	-483	2825	-1211	-619	169
-441	-642	2069	-1250	-445	-193
-312	-393	1540	-1026	51	-313
-564	38	1838	-654	770	85
-723	43	2583	-287	1066	656
-818	-10	3331	-11	899	1062
-681	-288	3769	173	525	1262
-470	-608	4025	238	136	1105
-375	-579	4195	201	-86	875
-319	-676	4411	161	-213	839
-568	-772	4509	214	-440	631
-577	-792	4190	416	-422	566
-267	-1064	4048	359	-18	415
-237	-985	5001	-363	394	-102
-845	-201	5293	-865	-118	-271
-1487	-263	4760	-792	-443	0
-2445	-327	3680	-713	-65	-276
-2636	37	3578	-614	815	86
-2453	510	4778	-418	1111	364
-2166	590	5681	-303	73	567
-1854	216	5056	-364	-792	173
-1567	-481	4446	-228	-705	-86
-1329	-779	4190	169	-420	-257
-1038	-984	3769	531	-135	-381
-848	-989	3437	757	158	-728
-947	-449	3494	727	346	-1065
-1107	80	3451	669	79	-1153
-1119	452	3137	619	-127	-1064
-995	511	2794	507	-141	-925
-860	432	2756	375	113	-922
-844	308	3021	302	299	-947
-792	95	3420	236	401	-849
-728	-73	3800	200	303	-829
-568	-63	3949	134	45	-867
-381	25	4105	40	-171	-998
-403	41	4331	-33	-395	-1040
-549	98	4230	21	-791	-1049
-519	130	3840	35	-1040	-1162
-253	425	3599	171	-659	-938
-347	536	4132	524	-167	-404
-1038	130	4819	579	-215	-315
-1889	-60	4675	754	-138	-347
-2120	-39	4514	1127	388	86
-2300	-795	4647	831	155	-562
-2463	-1345	4545	382	-532	-1571
-2100	-850	4344	125	-519	-1727
-1656	-15	4610	101	-300	-1537
-1156	800	4769	36	-224	-1039
-2609	465	2648	-856	1036	654
-2581	894	4453	-666	1324	1409
-2234	578	5901	-406	249	1145
-1987	-233	5617	-300	-452	450
-1410	-1291	4870	71	-896	126
-1081	-1524	3906	510	-798	-317
-824	-1227	3143	842	-285	-546
-550	-584	2895	930	335	-694
-788	119	3370	706	674	-808
-1005	783	3452	640	-5	-837
-849	1050	2756	552	-585	-582
-500	888	1939	431	-593	-231
-291	443	1824	93	202	-85
-442	163	2814	-166	769	-73
-487	71	3836	-281	532	-20
-506	-18	4335	-292	-15	-43
-430	-397	4300	-109	-582	-424
-399	-716	4167	-31	-864	-1083
-534	-21	4182	-231	-409	-1305
-401	1032	4610	-199	-177	-527
-74	1113	5060	300	-85	65
-632	549	5329	755	-221	107
-1708	-83	4892	806	-56	127
-2816	-28	4339	1009	265	331
-2678	-615	3746	1339	444	-17
-2682	-1278	4253	1048	549	-1034
-2873	-1172	5455	604	-3	-1621
-2089	127	5050	438	-379	-1188
-1233	1127	4718	147	-101	-699
-848	1683	4819	-200	64	-496
-926	1684	4552	-502	-16	16
-730	1084	3861	-848	-207	496
-518	44	3203	-1153	-368	582
-380	-926	2291	-1377	-545	-49
-293	-973	1513	-1387	-430	-751
-291	-641	863	-1052	16	-787
-298	-172	844	-443	827	-125
-697	-38	2187	143	1750	499
-862	-272	3810	415	1561	733
-843	-676	4749	491	776	535
-504	-553	5213	437	179	320
-94	-674	5736	359	-234	399
-456	-424	5669	143	-489	44
