-1195	152	3882	7	-220	-52
-1149	207	3835	-6	-218	-44
-1115	187	3850	-23	-219	-27
-1119	78	3837	-9	-229	-34
-1093	-21	3864	23	-234	-52
-1063	36	3858	40	-207	-74
-1068	147	3889	47	-140	-33
-1113	211	3968	56	-119	32
-1092	180	4002	49	-140	77
-1108	176	3985	24	-182	83
-1096	136	3852	13	-168	94
-1029	114	3797	6	-81	104
-1027	105	3871	4	-4	117
-1104	58	3956	22	1	137
-1153	31	4010	28	-62	104
-1126	66	3946	19	-116	43
-1077	131	3794	-11	-102	8
-1009	167	3725	-20	29	11
-1031	102	3856	-4	139	4
-1044	0	4017	30	144	-20
-1092	-4	4064	35	59	-96
-1107	134	3981	18	-5	-102
-1103	194	3836	-6	12	-40
-1099	144	3851	-6	86	1
-1086	72	3947	12	104	-13
-1090	50	3970	28	72	-32
-1085	88	3997	32	45	-52
-1095	95	4001	34	19	-47
-1136	116	3997	31	-23	-55
-1472	62	3855	-11	21	4
-1476	93	3785	-7	9	-23
-1488	103	3793	-11	28	-15
-1481	108	3773	-13	39	-1
-1465	108	3800	-15	50	7
-1475	122	3829	-20	26	17
-1516	108	3811	-15	-2	8
-1491	80	3797	-15	1	-12
-1477	83	3844	-16	-7	-14
-1480	118	3833	-16	-43	-5
-1476	124	3801	-22	-45	20
-1474	136	3754	-26	-12	34
-1472	104	3775	-29	12	39
-1487	91	3783	-26	11	44
-1502	86	3782	-29	9	46
-1514	52	3736	-33	24	36
-1510	42	3764	-25	40	12
-1498	51	3763	-11	35	-9
-1504	66	3754	3	29	-13
-1506	85	3737	10	49	-8
-1527	115	3780	1	67	-5
-1521	123	3810	-16	65	15
-1493	90	3820	-24	50	28
-1505	51	3811	-21	31	15
-1494	73	3827	-16	9	16
-1486	66	3843	-10	-1	26
-1504	62	3858	-12	-3	14
-1523	60	3842	-18	-12	-7
-1506	70	3784	-21	-9	-10
-1503	66	3759	-24	-6	-5
-1493	65	3720	-26	10	7
-1508	86	3736	-24	32	16
-1567	67	3774	-25	40	21
-1598	90	3807	-28	30	27
-1571	44	3719	-35	45	33
-1530	17	3736	-40	84	-12
-1539	24	3729	-42	72	-24
-1566	26	3684	-30	47	-64
-1571	44	3643	-22	39	-79
-1587	0	3485	-21	44	-73
-1636	-122	3227	-32	76	-121
-1583	-23	2928	-66	174	-151
-1465	63	2619	-104	330	-89
-1385	165	2332	-108	434	28
-1257	260	2004	-135	511	138
-1170	92	1785	-156	555	237
-1125	-187	1777	-167	654	-3
-1229	-2	2231	-54	822	-61
-1605	222	3276	122	656	573
-1636	24	5216	299	308	752
-2293	61	7943	202	-1183	194
-2298	-154	8631	122	-2390	85
-1716	-762	9371	256	-1478	-312
-4125	-41	10810	144	-103	-438
-4669	620	11814	-287	206	-831
-4099	823	11069	-338	126	-534
-3626	200	8492	-481	125	-314
-3091	1	5087	-357	234	-659
-2116	149	1811	-191	703	-831
-1211	-34	776	135	1412	-637
-642	59	878	132	1427	-333
-1558	52	1135	-251	-1572	208
-1113	50	-275	439	-5339	1037
-1618	332	-894	128	-4480	1532
-858	-270	-349	-227	-5323	779
978	-393	-577	-453	-7500	-107
2887	-129	-1465	394	-4308	-546
1963	172	-1577	165	-1081	-763
1000	278	-1203	-164	625	-419
347	9	-811	-125	1215	288
-128	-85	-585	60	1719	164
-619	222	-435	123	2246	33
-1058	-296	301	-167	1767	118
-993	-378	347	28	691	-14
-1233	249	469	-228	919	104
-5213	-1091	553	-150	2806	1056
-1157	1322	5206	222	7130	-784
-2094	-1198	16242	301	9459	1548
-8131	-843	19092	-127	557	-1214
-3736	340	9581	3	-4206	-1218
-612	703	5337	136	-2880	-1117
-20	1400	3837	206	154	590
-1464	172	5403	-37	2013	1266
-3164	-748	7244	7	1320	627
-2635	-722	6160	166	-581	-480
-1584	-280	4040	213	-1105	-783
-886	37	2959	248	-613	-590
-751	175	2640	194	47	-473
-1017	155	2638	118	378	-300
-1333	-91	2708	62	404	-190
-1514	-285	2848	41	366	-245
-1512	-171	3030	45	362	-297
-1463	144	3400	114	462	-142
-1579	246	3945	168	277	10
-1638	281	4148	199	-88	78
-1543	185	3979	160	-308	-6
-1280	78	3509	73	-303	-142
-1186	-51	3386	34	-141	-186
-1211	-119	3514	21	-22	-227
-1302	-155	3736	26	18	-204
-1388	-185	3916	47	3	-157
-1448	43	4013	52	-95	-101
-1463	259	3899	39	-227	14
-1391	307	3694	2	-260	101
-1268	187	3575	-49	-166	80
-1281	14	3564	-66	-29	16
-1356	-142	3691	-22	83	-29
-1443	-179	3835	27	69	-72
-1473	-80	3860	60	11	-102
-1443	70	3809	61	-27	-107
-1443	157	3788	55	-48	-50
-1427	129	3763	39	-49	1
-1384	75	3737	14	-7	34
-1371	21	3779	15	56	74
-1403	-25	3850	16	75	49
-1408	18	3877	4	40	9
-1433	28	3887	0	-1	1
-1399	18	3832	-16	-24	1
-1363	32	3747	-32	1	18
-1346	28	3720	-29	85	30
-1425	-6	3821	-19	126	52
-1506	-2	3861	-16	89	63
-1528	11	3826	-14	61	57
-1484	45	3822	-18	52	48
-1459	63	3769	-29	57	33
-1461	30	3743	-29	74	13
-1491	12	3752	-20	91	29
-1537	17	3775	-9	69	38
-1535	9	3782	2	46	22
-1513	72	3756	-3	31	5
-1562	29	3769	-19	40	39
-1571	45	3765	-23	40	46
-1581	40	3743	-18	44	62
-1556	33	3752	-21	50	69
-1572	15	3766	-19	37	61
-1583	24	3766	-19	17	52
-1574	44	3750	-17	13	51
-1569	61	3768	-16	7	60
-1576	26	3741	-18	9	65
-1586	15	3751	-20	12	63
-1604	29	3751	-13	13	69
-1575	23	3741	-2	7	67
-1544	-7	3727	3	-8	44
-1537	35	3781	-3	-8	41
-1559	71	3842	-15	-15	77
-1574	69	3870	-25	-1	102
-1550	53	3941	-33	-33	77
-1552	61	3904	-39	-131	87
-1544	17	3769	-46	-172	68
-1552	6	3639	-51	-136	54
-1560	9	3622	-50	-66	68
-1589	6	3674	-51	-15	81
-1632	3	3730	-49	1	68
-1678	15	3725	-45	-10	45
-1649	9	3705	-46	-13	25
-1613	7	3666	-35	-2	21
-1593	26	3630	-19	39	26
-1598	39	3658	-4	83	36
-1600	33	3711	5	101	49
-1601	39	3739	8	91	53
-1590	57	3736	6	73	46
-1581	65	3708	-12	74	31
-1577	117	3627	-44	83	38
-1601	91	3609	-74	82	46
-1571	6	3538	-95	75	13
-1532	-55	3499	-103	82	-25
-1514	-85	3481	-131	82	-71
-1519	-99	3389	-176	44	-116
-1422	-86	3196	-233	24	-222
-1305	31	2930	-242	12	-249
-1164	-16	2621	-153	13	-180
-1028	-158	2341	-45	4	-255
-871	-2	2054	91	-8	-287
-661	200	2069	231	21	-7
-894	207	2472	236	-88	218
-1431	351	3106	76	-120	356
-1818	299	4057	-87	-355	618
-1959	-21	4685	-231	-597	582
-1765	-107	4896	-186	-787	430
-1580	-186	5177	7	-478	238
-1927	-139	6279	95	-277	-30
-1972	-262	8270	126	-312	53
-2939	-526	10302	169	-727	-459
-3138	64	8934	46	-194	-414
-3337	599	10328	-205	1796	-122
-4489	712	12801	-381	1370	39
-4009	306	11148	-437	-685	24
-3014	-28	6354	-318	-1698	-225
-2225	-154	2507	-160	-962	-612
-1555	-269	743	99	-131	-378
-911	-276	280	286	499	129
-528	-366	560	74	268	380
-545	-375	399	163	-2423	477
-663	206	-582	437	-4467	698
-1361	571	-966	-67	-3989	658
-1021	577	-695	104	-4611	298
1330	607	-1250	258	-5988	395
2456	373	-1849	-78	-2541	974
1698	-90	-1463	-80	622	1046
812	-252	-807	-223	2240	923
16	-330	-397	-313	2792	764
-1161	-376	286	-107	2099	437
-848	-219	455	-40	1004	-48
-626	6	422	-19	385	36
-1067	-134	161	35	197	363
-1607	556	175	-192	627	562
-5224	-1663	474	-87	3395	1082
1266	222	6288	118	7961	-2583
-4654	-1143	18297	264	7960	447
-9356	-867	16902	-163	-681	-1656
-5038	398	9456	76	-3256	-1384
-377	1735	6282	424	-1089	-583
-1141	345	5778	205	157	282
-2366	-387	6192	158	204	68
-2250	-727	5197	217	-419	-420
-1915	-580	3685	244	-599	-773
-1405	-419	2984	325	-59	-828
-1277	-70	2990	427	183	-841
-1317	200	2816	411	-84	-829
-1273	311	2505	312	-206	-708
-1349	228	2543	166	1	-489
-1525	131	2714	46	209	-290
-1608	72	3054	29	459	-40
-1592	86	3586	53	618	-53
-1640	175	4184	150	446	-51
-1482	270	4319	166	-19	-96
-1329	394	3929	112	-337	-30
-1177	316	3572	19	-252	108
